tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
Thanks to everyone who stopped by our booth at the Kennedy High School backpack giveaway today! Special thanks to the Garfield Ridge Chamber of Commerce for hosting another fun-filled event. Wishing all CPS students a great school year when they return next week! pic.twitter.com/YgKsJMYZBO,1167927093281247234,2019-08-31,22:28:12,replipinski,1,0,5,2019-08-31 22:28:12
"As we head into the unofficial end of summer this #LaborDayWeekend, I’m grateful for the beautiful weather we’ve had in #IL03. Here are a few idyllic photos shot last month of Lockport’s #LockportLanding and the I&M Canal. Wishing everyone a wonderful and safe long weekend. pic.twitter.com/1q1BG1Qsym",1167899587031384064,2019-08-31,20:38:54,replipinski,1,3,6,2019-08-31 20:38:54
Today we remember the people whose lives were cut short by overdose. We also recommit to ending the opioid epidemic and providing the resources to help addicts get the support they need. #OverdoseAwarenessDay,1167861393128689664,2019-08-31,18:07:08,replipinski,1,0,4,2019-08-31 18:07:08
"Thanks to #Salco Products for inviting me to tour their impressive HQ today in Lemont. Salco manufactures parts for the rail industry & is North America's largest 20"" plastic hatch cover supplier. I look forward to continue working w/ them as Railroad Subcommittee Chairman. pic.twitter.com/47xFDnKu0Q",1167584641534058497,2019-08-30,23:47:25,replipinski,0,2,4,2019-08-30 23:47:25
Today I had the opportunity to present @RPFPD w/a check from @DHSgov & @fema for new protective breathing apparatuses. This is important equipment that helps firefighters do their job safely. Thanks to Chief Ketchen & the department for your service to the Justice community. pic.twitter.com/RIqcRg2OCp,1167491016024383488,2019-08-30,17:35:23,replipinski,0,0,3,2019-08-30 17:35:23
Here’s first installment of the Dan at Your Service series. Today I visited Xocome Antojeria on Archer Ave to try my hand at serving their delicious cuisine. Xocome is one of my favorite new restaurants & I thank Bertha for inviting me to chat w/ her customers. Try the pambazo! pic.twitter.com/jGWg4y4c8H – at Xocome Antojeria,1167268516480856064,2019-08-30,02:51:15,replipinski,3,0,20,2019-08-30 02:51:15
"Methane is a powerful greenhouse gas I fought to reduce when I introduced legislation to help capture methane emissions on public lands.  We must reject @epa’s proposal to deregulate greenhouse gasses that put the health & safety of workers, our children& our #environment at risk",1167209624929525760,2019-08-29,22:57:14,replipinski,2,3,10,2019-08-29 22:57:14
The IL Congressional Delegation has urged President Trump to support the state’s request for @fema flood assistance. IL experienced the longest flood event in its history & we are working to ensure that the state receives the assistance it needs to recover.,1167150087346302977,2019-08-29,19:00:40,replipinski,0,0,3,2019-08-29 19:00:40
"On this day in 1963, Dr. Martin Luther King Jr. delivered his famous “I Have a Dream Speech” and hundreds of thousands joined him to march for equality, justice, and human rights. Today, we reflect on those words and push forward toward achieving those ideals. #MarchonWashington",1166778192088248322,2019-08-28,18:22:53,replipinski,0,2,9,2019-08-28 18:22:53
"Although I agree with Speaker Pelosi that we don't need and should not have an official ""impeachment inquiry"" vote in the House at this time, I have been and continue to be in support of the investigative work that is being done in the House committees. https://chicago.suntimes.com/columnists/2019/8/27/20836113/illinois-rep-bill-foster-latest-house-member-support-trump-impeachment-inquiry …",1166753785902981125,2019-08-28,16:45:54,replipinski,17,2,3,2019-08-28 16:45:54
Congrats to Coach Prangen on an incredible achievement! #350club #ihsa https://twitter.com/lemontsoccer/status/1166522834136555520 …,1166740035196133382,2019-08-28,15:51:16,replipinski,0,0,1,2019-08-28 15:51:16
"We’ll soon be celebrating the 30th anniversary of the liberation of hundreds of millions from Soviet communist oppression, enabled by America’s championing of democracy & human dignity abroad. We must renew that purpose now. https://twitter.com/nytdavidbrooks/status/1166351919931121666 …",1166484826716815360,2019-08-27,22:57:09,replipinski,1,3,8,2019-08-27 22:57:09
"The #JohnsonandJohnson decision is an important development in the fight against the #opioid crisis, but more work needs to be done. We must hold responsible parties accountable & continue to find bipartisan solutions to prevent opioid abuse & help addicts https://wapo.st/2ZidO0l ",1166434664623542272,2019-08-27,19:37:50,replipinski,0,1,2,2019-08-27 19:37:50
"I'm joining Vets Affairs Chairman @RepMarkTakano in calling for efforts to address veterans suicide by ensuring all VA staff are fully trained & by identifying gaps in policies & resources. If you or a veteran you know is in crisis, call the Veterans Crisis Line at 800-273-8255",1166423700259950597,2019-08-27,18:54:15,replipinski,2,2,4,2019-08-27 18:54:15
"Today, we honor the women who fought for equality throughout our history and continue to fight for equality today. It’s important to honor their legacy by working for equality for women in every aspect of our lives. #WomensEqualityDay",1166015022327312384,2019-08-26,15:50:19,replipinski,2,5,8,2019-08-26 15:50:19
I led my colleagues in calling to expand this program & look forward to working w/ Appropriations Committee to secure additional funding so that more students will have opportunities to develop products that keep our nation safe while also training for the jobs of the future 2/2,1165020530505932802,2019-08-23,21:58:34,replipinski,2,0,4,2019-08-23 21:58:34
"“Hacking for Defense provided me the greatest leadership & problem-solving challenge in my undergraduate career — hands down. I am a stronger individual because I stuck w/ it.”

An outstanding testimonial from a student at @OhioState’s Battelle Center 1/2 https://medium.com/the-battelle-center-for-science-engineering-and/a-journey-of-innovation-c81e3e704f19 …",1165020528165490688,2019-08-23,21:58:33,replipinski,1,0,4,2019-08-23 21:58:33
"Attention all budding coders, learn more about the #CongressionalAppChallenge for students & sign up to participate today! Winners get to come to D.C.! Read about the challenge, rules & coding basics for new coders at  https://www.congressionalappchallenge.us/  #Code4Congress #BacktoSchool pic.twitter.com/DstBBUlpeM",1164988693528174592,2019-08-23,19:52:03,replipinski,0,0,1,2019-08-23 19:52:03
