tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
"For a man obsessed with the stock market, Trump's latest threat to close the border shows a remarkable level of ignorance.  Closing the border to our third largest trading partner will only further damage his faltering economy and exacerbate the humanitarian crisis he has created",1078780174764773377,2018-12-28,22:30:11,repjuanvargas,13,12,63,2018-12-28 22:30:11
"My heart breaks to learn that another child has died while in #CBP custody, especially on a day when we celebrate the love of family. We demand answers & a full investigation into the death of Felipe Alonzo-Gomez. @SecNielsen @DHSgov https://twitter.com/AP/status/1077630553145397251 …",1077734281219317761,2018-12-26,01:14:10,repjuanvargas,85,52,137,2018-12-26 01:14:10
"From my family to yours, Merry Christmas and happy holidays! Have a peaceful and joyous day with your friends and loved ones. pic.twitter.com/y1sc1XdyWU",1077612864628842497,2018-12-25,17:11:42,repjuanvargas,2,2,16,2018-12-25 17:11:42
"Funding for the government ends at 11:59PM on Friday. Republicans control the House, Senate, and the White House. If the government shuts down, Trump is responsible",1075954648329187328,2018-12-21,03:22:33,repjuanvargas,7,5,20,2018-12-21 03:22:33
I stand with my @HispanicCaucus colleagues in demanding a full investigation in the tragic loss of Jakelin Caal Maquin. #JusticeForJakelin. https://twitter.com/politico/status/1075116973409882117 …,1075184157150588934,2018-12-19,00:20:53,repjuanvargas,3,4,27,2018-12-19 00:20:53
It is an honor to receive @goFAAR’s 2018 Leadership Award for my work to prevent underage drinking and impaired driving. I applaud them for being a leader in alcohol responsibility to protect our children and communities. Thanks again for the recognition. pic.twitter.com/duR8Vd4b8t,1074311030124265472,2018-12-16,14:31:23,repjuanvargas,2,4,15,2018-12-16 14:31:23
This devastating loss of life was undoubtedly preventable had the child been given the necessary medical attention she so desperately needed. We will not allow this to happen again. (3/3),1073745536514179072,2018-12-15,01:04:19,repjuanvargas,3,5,15,2018-12-15 01:04:19
"In response to this tragedy, today my staff met with Border Patrol & toured various Border Patrol Stations in my district to discuss the protocols in place for medical services for migrants in their custody. (2/3)",1073745535717294081,2018-12-15,01:04:19,repjuanvargas,2,4,13,2018-12-15 01:04:19
"It is unacceptable & most of all, unforgivable that a child has lost her life while in U.S. Border Patrol custody. For months, my calls for an investigation into the living conditions & treatment of migrants, especially children, have gone unanswered by the Administration. (1/3)",1073745534924611584,2018-12-15,01:04:19,repjuanvargas,10,8,14,2018-12-15 01:04:19
We must stand up for the victims and their families and honor them with action by passing common-sense gun measures to prevent any more tragedies in our country. #HonorWithAction (3/3),1073695833491677184,2018-12-14,21:46:49,repjuanvargas,2,2,8,2018-12-14 21:46:49
"Enough is enough. We cannot allow our children to grow up in a world where they are scared to go to school, church, or even attend a concert. (2/3)",1073695832850030592,2018-12-14,21:46:49,repjuanvargas,1,2,8,2018-12-14 21:46:49
"Schools are meant to be safe places for our children to foster a love of learning and build community. Six years ago, the lives of 20 students and 6 adults at Sandy Hook Elementary School were taken by senseless gun violence. (1/3)",1073695831642005504,2018-12-14,21:46:49,repjuanvargas,3,3,7,2018-12-14 21:46:49
There is a difference between improving border security and a building wall at the expense of the American people. The President’s promise of a government shutdown is reckless and wrong. https://twitter.com/NBCNews/status/1072544085548908546 …,1072624021076918272,2018-12-11,22:47:49,repjuanvargas,4,3,12,2018-12-11 22:47:49
"Did you hear? We moved! My Capitol Office will now be located at 2244 Rayburn House Office Building. If you are in DC, please stop by and say hi! pic.twitter.com/nmhq79Z33x",1072540800641363973,2018-12-11,17:17:08,repjuanvargas,2,2,19,2018-12-11 17:17:08
Congratulations to our new San Diego City Council Members! I look forward to working with the entire council to effectively serve and support our community. pic.twitter.com/PUWlgzneLp,1072277747601432576,2018-12-10,23:51:51,repjuanvargas,1,2,11,2018-12-10 23:51:51
Happy Hanukkah to all celebrating in our district and around the world! May your holiday shine bright with the love of family and the power of faith. pic.twitter.com/84fD5OMkpd,1071560864803770368,2018-12-09,00:23:13,repjuanvargas,2,1,18,2018-12-09 00:23:13
Read my full statement here:  http://bit.ly/CA51BUILD  #BUILDGrant,1071145619190923265,2018-12-07,20:53:11,repjuanvargas,0,0,2,2018-12-07 20:53:11
Open enrollment on  http://Healthcare.gov  ends in less than two weeks. RT to make sure your friends and family know how to #GetCovered through  http://HealthCare.gov !,1071138712157863941,2018-12-07,20:25:44,repjuanvargas,0,0,0,2018-12-07 20:25:44
When we invest in our infrastructure we are making long term investments in our communities. #BUILDGrant (2/2),1070839232242089984,2018-12-07,00:35:42,repjuanvargas,1,1,3,2018-12-07 00:35:42
I'm honored that the @USDOT has selected our District as a recipient of a $20 million #BUILDGrant. The grant will significantly improve existing infrastructure in Imperial County along our U.S.-Mexico border. (1/2),1070839231453585409,2018-12-07,00:35:42,repjuanvargas,2,3,14,2018-12-07 00:35:42
"Todo lo que he logrado es por que tengo el amor de mi familia y fe en Dios. Muchísimas gracias a @luismegid por visitarme en mi distrito, #CA51, y compartir mi historia de cómo llegue al congreso. https://twitter.com/AlPunto/status/1122551069941354497 …",1123331859591630855,2019-04-30,21:02:40,repjuanvargas,0,2,4,2019-04-30 21:02:40
"Hi Karina, sorry to hear about the scheduling mess! We’re looking into this request. Please DM your preferred contact info and my Capitol Office will be in touch.",1122977095724957696,2019-04-29,21:32:58,repjuanvargas,1,0,0,2019-04-29 21:32:58
"I am sickened to learn of the shooting at Congregation Chabad of Poway. My prayers are with the victims, their families, and the entire Poway community. https://vargas.house.gov/media-center/press-releases/rep-juan-vargas-statement-on-synagogue-shooting-in-poway …",1122267584945168384,2019-04-27,22:33:37,repjuanvargas,5,13,53,2019-04-27 22:33:37
"The Trump Administration’s fake national emergency is now creating a real crisis for our local and national economies. When border wait times increase, our economy suffers.  I join my colleagues in calling for the President to appropriately staff our ports of entry.",1121553937214001152,2019-04-25,23:17:50,repjuanvargas,9,3,15,2019-04-25 23:17:50
Our houses of worship are sacred and no person should ever fear for their lives while inside them. The vicious attacks on churches in Sri Lanka on Easter are heart breaking. I am praying for the families and all affected by this horrific tragedy.,1120511874422968321,2019-04-23,02:17:03,repjuanvargas,0,1,16,2019-04-23 02:17:03
"Despite Attorney General Barr’s several attempts to mislead the public, the Special Counsel did not exonerate President Trump. The American people deserve to know the truth. Congress demands the release of the full report. https://vargas.house.gov/media-center/press-releases/rep-juan-vargas-statement-on-redacted-mueller-report …",1119339101700939778,2019-04-19,20:36:52,repjuanvargas,7,6,16,2019-04-19 20:36:52
"Travel Advisory for April 14, 10PM – April 15, 7AM:
🚧 I-5 South between SR-905 and #SYPOE will be closed & detoured to I-805 freeway
🚧 Camino De La Plaza southbound ramp will be closed
🚧 Two to three I-805 South lanes will be closed
Please plan accordingly. @USGSA pic.twitter.com/N01hLFlVNK",1117549856971743234,2019-04-14,22:07:03,repjuanvargas,1,1,5,2019-04-14 22:07:03
"Politicizing 9/11 to divide our nation and further an islamophobic attack on a Member of Congress is shameful. The President is not only endangering her life, but the lives of all Muslim Americans. I ask my colleagues to join me in condemning his dangerous comments.",1117086897581506560,2019-04-13,15:27:25,repjuanvargas,77,26,80,2019-04-13 15:27:25
