tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
99% of businesses in Oklahoma are small businesses. Remember to #ShopSmall and support a small business in your community today! pic.twitter.com/P0ylgSkR2N,1200823010778845190,2019-11-30,17:04:50,repmullin,9,5,9,2019-11-30 17:04:50
"From the Mullin family to yours, Happy Thanksgiving. May you find plenty of reasons to give thanks today and every day. pic.twitter.com/PLBViXn7K8",1200104617608122370,2019-11-28,17:30:12,repmullin,8,3,13,2019-11-28 17:30:12
Pelosi Democrats are wasting time with a sham impeachment investigation instead of delivering real results for the American people. pic.twitter.com/uRmqeG2NQO,1199725565567291392,2019-11-27,16:23:59,repmullin,144,69,197,2019-11-27 16:23:59
"November is National Epilepsy Awareness Month! 3.4 million Americans are currently living with epilepsy, including 41,100 in Oklahoma. Learn more about epilepsy and seizure first aid at  http://epilepsy.com/FirstAid .",1199453441124438016,2019-11-26,22:22:39,repmullin,4,9,19,2019-11-26 22:22:39
"Today is National Adoption Day. What better a time than now to celebrate the joy adoption brings and raise awareness of the necessity of adoption within our country.

Read more about how adoption was a blessing to my family here ⬇️ https://mullin.house.gov/news/documentsingle.aspx?DocumentID=3906 …",1198335690066612226,2019-11-23,20:21:07,repmullin,15,7,15,2019-11-23 20:21:07
"As frustrating as the impeachment hearings might be, I would still rather be a part of this country than any other country. #WeeklyWrapUp pic.twitter.com/o9437xHKXO",1197947953035579392,2019-11-22,18:40:23,repmullin,118,58,280,2019-11-22 18:40:23
It’s a shame that Nancy Pelosi playing politics instead of creating jobs for the American people. https://thehill.com/policy/finance/471500-pelosi-casts-doubt-on-usmca-deal-in-2019 …,1197665999505514497,2019-11-22,00:00:00,repmullin,318,242,707,2019-11-22 00:00:00
"Today is National Rural Health Day. Rural areas like the Second District have unique needs when it comes to health care and in Congress, I am committed to making sure my constituents have access to quality, affordable health care.",1197649645050245120,2019-11-21,22:55:01,repmullin,43,4,22,2019-11-21 22:55:01
I am hosting a Telephone Town Hall tonight at 6:45pm CT. You can sign up to join here -> https://vekeo.com/repmullin/ ,1196888971269332995,2019-11-19,20:32:22,repmullin,17,3,7,2019-11-19 20:32:22
"That’s because this has never been about the facts, it’s about undoing the 2016 election. https://twitter.com/SteveScalise/status/1196844624410742785 …",1196871439082835968,2019-11-19,19:22:42,repmullin,71,129,324,2019-11-19 19:22:42
"At one point in time, I respected him as a comedian. But now he just comes across bitter and hateful. https://twitter.com/JimCarrey/status/1196581328998678528 …",1196838980932820992,2019-11-19,17:13:43,repmullin,30,4,21,2019-11-19 17:13:43
"Another day, another hoax. This sham investigation has been about politics from day 1. https://twitter.com/SteveScalise/status/1196802772382998528 …",1196829157503754245,2019-11-19,16:34:41,repmullin,95,273,673,2019-11-19 16:34:41
"No quid pro quo. No treason, bribery, high crimes or misdemeanors. This impeachment inquiry is all about Democrats’ disdain for @realDonaldTrump. #WeeklyWrapUp pic.twitter.com/QQHi70nSuA",1195380339084017664,2019-11-15,16:37:36,repmullin,387,731,2083,2019-11-15 16:37:36
Democrats don’t care about the facts. They are only pursuing this sham investigation because they hate @realDonaldTrump. https://www.breitbart.com/clips/2019/11/13/aoc-impeachment-about-preventing-a-potentially-disastrous-outcome-from-occurring-next-year/ …,1195015090355023873,2019-11-14,16:26:14,repmullin,96,7,27,2019-11-14 16:26:14
Amount of firsthand knowledge from the witnesses testifying today = ZERO,1194677767943667717,2019-11-13,18:05:50,repmullin,198,26,67,2019-11-13 18:05:50
"This is what the impeachment inquiry is all about. @realDonaldTrump has done nothing impeachable, but Democrats still can’t get over the 2016 election. pic.twitter.com/yLwSq5YVRA",1194668465979875330,2019-11-13,17:28:52,repmullin,200,281,572,2019-11-13 17:28:52
Ambassador Taylor did not speak to @realDonaldTrump during any of the events that supposedly led to this sham investigation. pic.twitter.com/fuXI6MQPjo,1194664244257660934,2019-11-13,17:12:06,repmullin,33,13,16,2019-11-13 17:12:06
"Here are a few things to remember about the impeachment inquiry: 
✅ Transcript shows no pressure
✅ President Zelensky confirmed no pressure
✅ Ukraine did NOT know of any hold on aid 
✅ Ukraine did NOT investigate and they got the aid",1194388406983376901,2019-11-12,22:56:01,repmullin,127,91,290,2019-11-12 22:56:01
We owe no greater debt than to the men and women in uniform who defend our freedoms every day. Thank you to all veterans for your service to our country. pic.twitter.com/QAv6WvvBmZ,1193902750133891072,2019-11-11,14:46:11,repmullin,9,7,18,2019-11-11 14:46:11
Read more of this week’s Mullin It Over column here -> https://mullin.house.gov/news/documentsingle.aspx?DocumentID=3894 …,1193657944069591040,2019-11-10,22:33:25,repmullin,2,1,5,2019-11-10 22:33:25
"One day is not enough to thank the brave men and women who defend our freedoms every day. As you celebrate the day off of work or school on Monday, November 11th, I hope you’ll take the time to thank a veteran in your community for their service.",1193657942492487681,2019-11-10,22:33:25,repmullin,6,11,28,2019-11-10 22:33:25
