tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
Stopped by West Virginia Returned Peace Corps Volunteers picnic on Sunday in Martinsburg. Enjoyed hearing their stories of traveling abroad and the good work they do! pic.twitter.com/8GjnETu4OX,1178699058422128640,2019-09-30,15:52:09,repalexmooney,2,2,8,2019-09-30 15:52:09
The deadline to apply for a Service Academy nomination is coming up on October 15.  Application is available on my website. https://mooney.house.gov/services/military-academy-nominations …,1177332513376735236,2019-09-26,21:21:59,repalexmooney,3,0,4,2019-09-26 21:21:59
"As I travel across West Virginia, I talk to folks who are sick and tired of this purely partisan investigation aimed at reversing the results of the presidential election. It is time for Democrats to move on and start focusing on issues that matter to all Americans.",1176979601957908480,2019-09-25,21:59:38,repalexmooney,43,29,73,2019-09-25 21:59:38
Nancy Pelosi and her liberal allies in Congress have launched a baseless and purely partisan impeachment inquiry against President Donald Trump. The liberals in Congress have been clear from day one that their goal was to take down President Trump and remove him from office.,1176979511293947904,2019-09-25,21:59:17,repalexmooney,17,5,22,2019-09-25 21:59:17
"Great telephone town hall meeting this evening with over 1,500 folks from Lewis, Upshur, Randolph, Pendleton and Hardy Counties. We discussed a wide variety of topics including the opioid crisis and protecting the Second Amendment. #wv02 pic.twitter.com/VSMw7LAGOY",1176625859823886342,2019-09-24,22:34:00,repalexmooney,4,3,5,2019-09-24 22:34:00
"The H.W. Daniels, Post 29 of the American Legion in Elkins held their 100th Anniversary celebration on Saturday night, glad my team was on hand to offer congratulations! pic.twitter.com/oE8jfXBF9A",1176133611936014336,2019-09-23,13:57:59,repalexmooney,3,1,1,2019-09-23 13:57:59
Met with advocates from the @WVBHPA and discussed important issues surrounding access to care and combating the opioid crisis. pic.twitter.com/WYIgirIKiU,1174694522292490242,2019-09-19,14:39:33,repalexmooney,3,1,9,2019-09-19 14:39:33
Great meeting with Elizabeth Walters from Charleston on behalf of the @DSAssn. These entrepreneurs and small business owners play an important role in the West Virginia economy and we must ensure that unnecessary regulations do not prevent them from succeeding. pic.twitter.com/SyPlpr7Z9X,1174688527407296515,2019-09-19,14:15:44,repalexmooney,3,0,5,2019-09-19 14:15:44
Proud to announce this critical funding for Putnam and Wirt Counties to help ensure our firefighters have the tools and resources they need to keep our communities safe. https://mooney.house.gov/media-center/press-releases/congressman-mooney-announces-over-157k-local-fire-departments …,1174339428145405952,2019-09-18,15:08:32,repalexmooney,1,3,4,2019-09-18 15:08:32
"Today we celebrate the signing of our Constitution which occurred on September 17,1787. Let’s continue to protect and honor our nation’s founding principles. #ConstitutionDay pic.twitter.com/2z43oyCGE8",1173994138146136064,2019-09-17,16:16:28,repalexmooney,4,1,4,2019-09-17 16:16:28
"Sending my thoughts and prayers to the family, friends and entire Roane community at this difficult time. https://twitter.com/WVOutdoors/status/1172850943475572736 …",1173000752194867200,2019-09-14,22:29:07,repalexmooney,1,2,11,2019-09-14 22:29:07
Always great to join @wchs8fox11 to discuss important issues facing our state and country. I remain committed to protecting and defending the Second Amendment. https://wchstv.com/news/connect-to-congress/west-virginia-us-congressman-alex-mooney-gives-his-views-on-gun-control-measures?fbclid=IwAR3Kh3-KRjQBW5T_Oq1PpfrgaeC2ZhXY7Wd_WfTws_hBldXZ_91nWg6qjKk …,1172215643778756608,2019-09-12,18:29:22,repalexmooney,2,0,1,2019-09-12 18:29:22
Congratulations to @WVWesleyan on the reopening of the Annie Merner Pfeiffer Library! pic.twitter.com/9Rn5bkz62Z,1172213141905784832,2019-09-12,18:19:26,repalexmooney,1,5,25,2019-09-12 18:19:26
"Enjoyed meeting with Randall Bare, Co-Chairman, @VFWHQ Legislative Committee from Ravenswood. As the son of a Vietnam Veteran, I share Randall’s passion about ensuring our veterans receive the benefits and care they have earned. pic.twitter.com/EGcRZ7NHCN",1171878303986307072,2019-09-11,20:08:54,repalexmooney,0,1,6,2019-09-11 20:08:54
"Take a moment today to remember all the innocent lives lost 18 years ago to acts of cowardice and give thanks to the heroic actions of our first responders. God bless them, God bless their memory, and God bless America. We will never forget. #NeverForget pic.twitter.com/QQ1vv5RNWk",1171804143712948225,2019-09-11,15:14:13,repalexmooney,3,1,10,2019-09-11 15:14:13
I am continuing the fight to demand fairness and transparency for this so-called impeachment process. pic.twitter.com/cLmphTL7GG,1189616802067877890,2019-10-30,18:55:22,repalexmooney,259,117,329,2019-10-30 18:55:22
"It’s been 36 days since Speaker Nancy Pelosi launched secret impeachment hearings to reverse the results of the 2016 election. Once again, I was denied access to observe these hearings. pic.twitter.com/lsXqJeYRkI",1189557163720663047,2019-10-30,14:58:23,repalexmooney,420,234,470,2019-10-30 14:58:23
