tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
"From exposing excess to calling out corruption, whistleblowers play a vital role in ensuring our government is accountable to the people it serves. We owe them our thanks and, above all else, protection from those who would seek to silence them. #NationalWhistleblowerDay pic.twitter.com/LnHTTSZ9AA",1156207629494104064,2019-07-30,14:19:14,gerryconnolly,3,15,31,2019-07-30 14:19:14
".@RepCummings is a man of integrity, honor and moral clarity who is dedicated to serving his constituents and our country. POTUS could learn from him.",1155447263768055808,2019-07-28,11:57:49,gerryconnolly,82,70,384,2019-07-28 11:57:49
"We apologize for the inconvenience. We will do that first thing this morning. You can also leave a comment here - staff

 https://connolly.house.gov/contact/ ",1154372266203000832,2019-07-25,12:46:10,gerryconnolly,2,0,0,2019-07-25 12:46:10
"Nearly HALF of all calls placed to cell phones this year will be scam calls -- and I'm just as sick of them as you are.

That’s why I voted to pass the bipartisan Stopping Bad Robocalls Act on the House floor today! #StopBadRobocalls pic.twitter.com/fUSehKhtAN",1154142571045752835,2019-07-24,21:33:26,gerryconnolly,21,9,61,2019-07-24 21:33:26
Jamal Khashoggi was my constituent. All those responsible must be brought to account and to justice for his murder. Proud to stand with @SpeakerPelosi in making clear it is not ok to do business as usual with Saudi Arabia. pic.twitter.com/BlQsh94hxF,1154074603297366017,2019-07-24,17:03:21,gerryconnolly,16,27,107,2019-07-24 17:03:21
"Starting Mueller day at #FedRampForum. Today, Rep. Meadows and I will be introducing the FedRAMP Authorization Act to help the federal agencies modernize their IT systems. pic.twitter.com/DzoSBq1phh",1154007118321770496,2019-07-24,12:35:12,gerryconnolly,4,1,9,2019-07-24 12:35:12
"Trump says he won’t watch the Mueller hearing. Fake News!

I believe that as much as I believed Mexico was going to pay for his wall.",1153988779964805120,2019-07-24,11:22:19,gerryconnolly,25,9,75,2019-07-24 11:22:19
Thank you to the House Student Leadership Center for having me visit and speak to your summer program! Every kid deserves an opportunity to excel and achieve their goals. pic.twitter.com/1DhuGKTD0x,1153321843924881408,2019-07-22,15:12:09,gerryconnolly,2,3,15,2019-07-22 15:12:09
Kicking off our census roundtable. pic.twitter.com/45KlrOx9P2,1153321576554741760,2019-07-22,15:11:06,gerryconnolly,0,3,8,2019-07-22 15:11:06
If Trump shows at Jamestown he may want to remember the fate of Governor Sir John Harvey in 1639. Sic Semper Tyrannus,1152617465211437056,2019-07-20,16:33:12,gerryconnolly,6,6,35,2019-07-20 16:33:12
