tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
"SEDONA: My #AZ01 staff is at the Community Development Building tomorrow from 9 am to 1 pm bringing constituent services to you. Stop by with your questions about issues you may be having with a federal program, including Medicare, Social Security, and veterans benefits. pic.twitter.com/qESthklMKK",1112478426307481601,2019-03-31,22:15:00,repohalleran,0,2,4,2019-03-31 22:15:00
"Congratulations to the Verde Valley Medical Center in rural Arizona, one of only 293 hospitals across the nation to receive a 5-star rating from the Center for Medicare and Medicaid Services on seven categories rating quality of care. #AZ01  http://bit.ly/2WzIofV ",1112425578337050625,2019-03-31,18:45:00,repohalleran,0,2,6,2019-03-31 18:45:00
"Last week, during my #TomInYourTown stop in Winslow, I was pleased to be able to meet with #AZ01 High School senior Brennan Sawyer, one of my appointees to the U.S. Naval Academy for this coming school year. I wish him all the best on his journey toward serving our nation. pic.twitter.com/yUs4vS77M5",1112165112071315456,2019-03-31,01:30:00,repohalleran,1,10,55,2019-03-31 01:30:00
"Last week, I spoke with Tucson Weekly about pressing issues in both #AZ01 and Washington, including the Administration's recent national emergency declaration and the Rosemont Mine. Read my interview: http://bit.ly/2YzFpGj ",1112116038626435073,2019-03-30,22:15:00,repohalleran,1,3,5,2019-03-30 22:15:00
"Tomorrow, members of my #AZ01 staff will be at ASU's Downtown Phoenix Campus for Academy Day. This event allows those interested in obtaining a Congressional Nomination to a U.S. Military Academy to hear from Deans, Directors, & current Cadets and Midshipmen. Details below: pic.twitter.com/UmbIvLbAHF",1111802724323151872,2019-03-30,01:30:00,repohalleran,0,2,8,2019-03-30 01:30:00
"While in the AZ House of Reps, I led a bipartisan group that passed all-day Kindergarten. I've expanded on that work by joining my colleagues to intro the 1st ever bill in the US House of Reps to work toward universal access to full-day Kindergarten. #AZ01 http://bit.ly/2YAAEfy ",1111753650827939840,2019-03-29,22:15:00,repohalleran,0,6,11,2019-03-29 22:15:00
"#AZ01 CHCs are critical, & I'm honored to be able to advocate for policies that allow them to continue their important work. I'm humbled to be a recipient of the 2019 Distinguished Community Health Champion Award from the National Association of Community Health Care Centers. pic.twitter.com/ZS6L4Ft3z4",1111700801985011715,2019-03-29,18:45:00,repohalleran,0,3,9,2019-03-29 18:45:00
Today we honor and recognize #NationalVietnamWarVeteransDay. I hope you will join me in thanking those who served and remembering those who made the ultimate sacrifice for their country. #AZ01 pic.twitter.com/WNZdBQlT7N,1111651730956136450,2019-03-29,15:30:00,repohalleran,0,6,14,2019-03-29 15:30:00
"Last night, it was my honor to witness my former Legislative Director, Xenia Ruiz, receive the 2019 Capitol Hill Health Center Hero award from the National Association of Community Health Centers for her hard work to preserve and promote health center policy priorities in #AZ01. pic.twitter.com/NWIkB4PXEP",1111391262794530817,2019-03-28,22:15:00,repohalleran,1,7,34,2019-03-28 22:15:00
"Today, I re-introduced the CHIME Act that extends the Community Health Centers Fund (CHCF) for 5 years & includes increases to ensure responsiveness to demands for care. CHCs are critical, esp. in #AZ01 rural areas, & we must ensure they are fully funded. http://bit.ly/2HINvHv ",1111339169547198465,2019-03-28,18:48:00,repohalleran,0,3,6,2019-03-28 18:48:00
"When I was elected to Congress, I made a commitment to clean up Washington and end special taxpayer-funded perks for elected officials and bureaucrats. Last month, I introduced five ethics and transparency bills to do just that. Learn more about my legislation: #AZ01 pic.twitter.com/bhRckMYVBu",1111290096672755712,2019-03-28,15:33:00,repohalleran,1,2,8,2019-03-28 15:33:00
"Coming to Washington, DC to see the cherry blossoms this spring? #AZ01 families can visit my website for a list of tours we can secure for you while you're in town: http://bit.ly/2nFZVli ",1111077948910718976,2019-03-28,01:30:00,repohalleran,1,0,11,2019-03-28 01:30:00
"Ed cuts put forward by the Administration would have consequences for #AZ01 students, those w/ special ed needs, & college grads. Our economic success relies on education & skills training; this proposal would only serve to make education more expensive. https://www.washingtonpost.com/local/education/devos-defends-billions-in-education-spending-cuts-to-skeptical-house-democrats/2019/03/26/9a0c7a38-4ff3-11e9-88a1-ed346f0ec94f_story.html?utm_term=.df8d43d9afe2 …",1111028875092467713,2019-03-27,22:15:00,repohalleran,3,3,6,2019-03-27 22:15:00
"No matter what party controls Congress or the White House, elected officials must be held accountable. Earlier this month, I introduced a package of ethics bills to increase transparency and reduce corruption. Read more: #AZ01 http://bit.ly/2Fwb96z ",1110976026639851521,2019-03-27,18:45:00,repohalleran,1,2,7,2019-03-27 18:45:00
I'm appalled to see this despicable attack against the Jewish community in Flagstaff. This hatred has no place in AZ or in any community in our nation. We must come together to support our neighbors & ensure something like this doesn't happen again. #AZ01 https://azdailysun.com/news/local/chabad-of-flagstaff-center-break-in-investigated-as-hate-crime/article_1b783e1e-fcc1-5e88-84de-0211fd2fa517.html#tracking-source=home-top-story …,1110926955262533632,2019-03-27,15:30:00,repohalleran,2,12,26,2019-03-27 15:30:00
"Have a question about a federal program, such as veterans benefits, Social Security, or Medicare? My #AZ01 staff is trained to assist you. Stop by to speak with a caseworker in Concho or Window Rock tomorrow. See below for details: pic.twitter.com/raNO94ESd1",1110715560923414536,2019-03-27,01:30:00,repohalleran,1,0,6,2019-03-27 01:30:00
