tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
Small businesses are the backbone of local economies. Make sure you support the entrepreneurs in the San Fernando Valley and across LA by shopping local. #SmallBusinessSaturday pic.twitter.com/RS37r6w4ZS,1200895411428442113,2019-11-30,21:52:32,repcardenas,1,7,15,2019-11-30 21:52:32
"The Trump administration is willing to separate 26,000 families even though they admittedly do not have the technology to reunite them. 

Their cruelty knows no bounds. https://www.nbcnews.com/politics/immigration/trump-admin-projected-it-would-separate-26-000-migrant-kids-n1092571 …",1200506955774775296,2019-11-29,20:08:57,repcardenas,12,20,26,2019-11-29 20:08:57
"Happy Thanksgiving! May this day be filled with good company, great food, and a little football. As we gather around the dinner table with loved ones, let us reflect on our many blessings and renew our commitment to giving back to our communities. pic.twitter.com/qrwDQFnhW8",1200071745954340864,2019-11-28,15:19:35,repcardenas,0,2,11,2019-11-28 15:19:35
"26,000 children would be separated from their families if @realDonaldTrump was allowed to continue with his “zero tolerance” policy.

Let that sink in for a moment. #FamiliesBelongTogether https://twitter.com/MSNBC/status/1199761585130164225 …",1199791459647524866,2019-11-27,20:45:49,repcardenas,3,8,11,2019-11-27 20:45:49
"The Democratic House has sent Senator McConnell more than 275 bipartisan bills, yet, he refuses to bring them to a vote. This is a clear example of someone who puts partisan politics before his country and the American people. #DoYourJob",1199379750940237825,2019-11-26,17:29:50,repcardenas,2,4,15,2019-11-26 17:29:50
"Today, @JoaquinCastrotx and I sent a letter to @DHSgov and @TheJusticeDept requesting information and demanding transparency at the tent courts at our southern borders. We will not stand idly by as hundreds of migrants are not given fair, due process.  https://bit.ly/35Dh7h9  pic.twitter.com/sqjB7DPk90",1199071595651878913,2019-11-25,21:05:20,repcardenas,2,9,34,2019-11-25 21:05:20
"1 in 3 women worldwide has experienced physical or sexual violence in her lifetime.
 Today, I joined my colleague @janschakowsky in reintroduced the International Violence Against Women Act. #IVAWA #GenerationEquality pic.twitter.com/sNer7VFryv",1199041797844013057,2019-11-25,19:06:56,repcardenas,0,3,7,2019-11-25 19:06:56
Met with the 2019 Champions @UCLASoftball team on Friday! Go Bruins!! pic.twitter.com/IPWTF8uu11,1198655055953637376,2019-11-24,17:30:09,repcardenas,5,10,126,2019-11-24 17:30:09
"Took a late night tour of the monuments and memorials to remind myself, & my team, that we stand on the shoulders of giants. We must never forget the sacrifices made by those who came before us. We are not a perfect nation, but we’ll continue working towards a more perfect union. pic.twitter.com/SVyZWr11Sy",1197863200949178368,2019-11-22,13:03:36,repcardenas,2,4,50,2019-11-22 13:03:36
"When women succeed, we all succeed. #LatinaEqualPayDay #EqualPay pic.twitter.com/ZAwcJMXbH8",1197660597975949312,2019-11-21,23:38:32,repcardenas,4,9,50,2019-11-21 23:38:32
"Latina women are paid 54 cents for every dollar her white male counterpart make. In 2019, Latinas worked 324 extra days to earn the same pay as white men. That's outrageous.  Latinas deserve better. #LatinaEqualPayDay pic.twitter.com/QIn5yu5NVt",1197228616708280320,2019-11-20,19:02:00,repcardenas,3,10,32,2019-11-20 19:02:00
Just in case @realDonaldTrump forgets his lines. #QuidProQuo #ImpeachmentHearings https://twitter.com/akarl_smith/status/1197217160097124352 …,1197218131590160384,2019-11-20,18:20:20,repcardenas,8,7,30,2019-11-20 18:20:20
Seems like the President doesn't know many of his former senior officials/staff very well. This is bad leadership if you ask me 🤷‍♂️ https://twitter.com/maggieNYT/status/1197194000677122048 …,1197197183788949506,2019-11-20,16:57:06,repcardenas,4,15,81,2019-11-20 16:57:06
"Coffee to stay alert, water to stay hydrated, & texting while answering my questions as I’m walking with her. The work never stops with @RepLindaSanchez. The Congresswoman’s dedication & multitasking skills are amazing. Proud to have her as a friend & colleague. #Behindthescenes pic.twitter.com/GgWK5apEVl",1196914612530233347,2019-11-19,22:14:15,repcardenas,1,3,36,2019-11-19 22:14:15
"With all the scandals surrounding this administration, I for one welcome our new fly overlords. 

[photo captured during @EnergyCommerce committee markup.] pic.twitter.com/a7gBwlET7F",1196868302292836354,2019-11-19,19:10:14,repcardenas,2,2,6,2019-11-19 19:10:14
"We took an oath of an office, not an oath of party. Rather than continuing with the partisan attacks, Republicans need to put their country first. We serve the American people, not the president. #ImpeachmentHearings https://twitter.com/cspan/status/1196806826769158145 …",1196826194626433024,2019-11-19,16:22:55,repcardenas,6,31,111,2019-11-19 16:22:55
"I, along with my colleagues @RepDonBeyer @VernBuchanan @RepPaulTonko, introduced the Humane Cosmetics Act.

Our bipartisan legislation would end cruel and inhumane testing of cosmetic products on animals. 

 https://cardenas.house.gov/media-center/press-releases/house-delegation-introduces-humane-cosmetics-act … pic.twitter.com/di7FojB86x",1196578344462176256,2019-11-18,23:58:03,repcardenas,7,18,65,2019-11-18 23:58:03
"Last month, I sent a letter to @AjitPaiFCC expressing my support for a public auction of C-band spectrum. Glad to see that the commissioner has decided to move forward with a public auction which will benefit of the American taxpayer and help close the digital divide. https://twitter.com/AjitPaiFCC/status/1196479165467373576 …",1196556908888506369,2019-11-18,22:32:52,repcardenas,0,2,10,2019-11-18 22:32:52
"This is shameful.
I will continue fighting @realDonaldTrump administration's cruel immigration policies. https://www.nbcnews.com/news/latino/u-s-has-world-s-highest-rate-detained-kids-should-n1084841 …",1196501467936546816,2019-11-18,18:52:34,repcardenas,4,43,71,2019-11-18 18:52:34
"#NativeAmericanHeritageMonth is about celebrating the incredible contributions of Native Americans to our country. I'm proud to serve alongside the first Native American Women in Congress, @RepDebHaaland and @RepDavids.",1196495199419195392,2019-11-18,18:27:40,repcardenas,0,2,13,2019-11-18 18:27:40
"While we continue the important work of gathering the facts for the impeachment investigation, we must not forget that there is a humanitarian crisis at our border. Thank you @hasanminhaj @patriotact for reminding us of Trump’s cruel & inhumane immigration policies. pic.twitter.com/92bPGp8n8x",1196057289112924160,2019-11-17,13:27:34,repcardenas,6,12,30,2019-11-17 13:27:34
"🚨 Time is running out 🚨 

Open enrollment ends December 15! 
Go to 👉🏽  http://healthcare.gov  and make sure you #GetCovered pic.twitter.com/XxtD9Mbzbz",1195879513948905473,2019-11-17,01:41:09,repcardenas,2,11,10,2019-11-17 01:41:09
 pic.twitter.com/o8z5ymufVb,1195438757257854984,2019-11-15,20:29:44,repcardenas,0,6,10,2019-11-15 20:29:44
"Today, I introduced the bipartisan RECOVER Act which establishes a $500 million matching federal grants program to support and expand recycling programs and infrastructure. This bill is a smart solution to the growing waste stream challenges. https://cardenas.house.gov/media-center/press-releases/c-rdenas-bucshon-introduce-recover-act …",1195422697695645702,2019-11-15,19:25:55,repcardenas,1,3,11,2019-11-15 19:25:55
"Today, I introduced the bipartisan RECOVER Act which establishes a $500 million matching federal grants program to support and expand the recycling programs and infrastructure. This bill is a smart solution to the growing waste stream challenges.

 https://cardenas.house.gov/media-center/press-releases/c-rdenas-bucshon-introduce-recover-act …",1195422154910818305,2019-11-15,19:23:46,repcardenas,0,1,3,2019-11-15 19:23:46
This is why we can't get anything done on gun-safety. Obstructionist Republicans and @senatemajldr McConnell refuse to even allow a debate in the Senate. https://www.cnn.com/2019/11/14/politics/chris-murphy-cindy-hyde-smith-gun-background-check-bill-california-shooting-trnd/index.html …,1195356449658036225,2019-11-15,15:02:40,repcardenas,2,3,7,2019-11-15 15:02:40
"It took the gunman 16 seconds to shoot 5 students in #SaugusHighSchool.

End of tweet.",1195355630044884992,2019-11-15,14:59:25,repcardenas,3,16,22,2019-11-15 14:59:25
"It is our duty to have the backs of those who had our backs, defended our nation, and kept us safe at home. We owe them an unpayable debt.

Here are some highlights from my 2019 #VeteransDay Forum! pic.twitter.com/vUXLGYsT36",1195119540885229569,2019-11-14,23:21:17,repcardenas,1,2,11,2019-11-14 23:21:17
366 mass shooting in 2019 alone. #EnoughIsEnough,1195051578589417472,2019-11-14,18:51:13,repcardenas,4,21,43,2019-11-14 18:51:13
Praying for the students of Saugus High School. I’ll be following this closely. https://twitter.com/latimes/status/1195010552633782274 …,1195017943630913536,2019-11-14,16:37:34,repcardenas,2,2,12,2019-11-14 16:37:34
Thank you to the men and women of our Armed Forces who served and continue to serve this great nation. We owe you an unpayable debt. pic.twitter.com/Ne4QqGXbj5,1194683386775920641,2019-11-13,18:28:10,repcardenas,0,4,5,2019-11-13 18:28:10
"Earlier this month, I held my annual Health Fair for San Fernando Valley families. Thank you to everyone who helped make this a success. 

As a reminder – open enrollment ends Dec 15! Go to 👉  http://healthcare.gov  and make sure you #GetCovered. pic.twitter.com/3lONB9iBF8",1194642989550882816,2019-11-13,15:47:38,repcardenas,0,1,6,2019-11-13 15:47:38
The SPLC report only confirms what we already knew – Stephen Miller is a white nationalist. His racist ideology is the only reason he has his job. @realDonaldTrump endorsement of Miller's views is evident in the policies he implements.,1194616927269933061,2019-11-13,14:04:05,repcardenas,2,1,15,2019-11-13 14:04:05
I'm a proud son of hard-working immigrants who came to this country in hopes of a better life for their children and a shot at the American dream. These American Dreamers are looking for that very same opportunity - for a chance to live the American Dream. #StandWithDreamers,1194347215545937920,2019-11-12,20:12:20,repcardenas,2,0,5,2019-11-12 20:12:20
"#DREAMERS are our friends, neighbors, teachers, and first responders. #HomeIsHere for Dreamers and I am proud to stand with them today and always. #ProtectTheDream pic.twitter.com/EyZI3QbJj5",1194341220086104065,2019-11-12,19:48:31,repcardenas,7,10,34,2019-11-12 19:48:31
"#HomeIsHere for #Dreamers - where their families, friends, and lives are. The fight to protect DACA is now at the Supreme Court. I’m proud to support #DACA and the #DreamAndPromiseAct. We must #ProtectTheDream",1194272169984962560,2019-11-12,15:14:08,repcardenas,2,5,17,2019-11-12 15:14:08
"Today, we honor the brave servicemembers who served our country, protected our freedom, and put their lives on the line to keep us safe at home. We owe them an unpayable debt. Thank you. #veteransday2019 pic.twitter.com/rGX3a9UGNj",1194086877407694848,2019-11-12,02:57:51,repcardenas,1,3,7,2019-11-12 02:57:51
"On this Veterans Day, let us renew our commitment to serving our veterans by delivering more than empty rhetoric. To our veterans and members of our Armed Forces from the San Fernando Valley – we thank you, we salute you, & we commend your bravery. I will always have your backs. pic.twitter.com/yuU9AYLAlr",1193919141096370181,2019-11-11,15:51:19,repcardenas,0,4,9,2019-11-11 15:51:19
"#TeamCardenas was at the American Heroes Air Show in LA’s Hansen Dam Park yesterday. Thank you for a fantastic show, and thank you to our troops and veterans for your bravery and sacrifice. #veteransday2019 pic.twitter.com/Ta57hybj1l",1193572459414511616,2019-11-10,16:53:44,repcardenas,1,2,6,2019-11-10 16:53:44
It's been more than 250 days since the House passed background check legislation to help #EndGunViolence. If you want know what or who is causing the delay - look no further than @SenateMajLdr McConnell who refuses to bring the bills to a vote. #EnoughIsEnough! #ForThePeople,1192917832855625730,2019-11-08,21:32:29,repcardenas,2,10,23,2019-11-08 21:32:29
"As a member of the House Energy and Commerce Committee, I will continue working with my Democratic colleagues in the House to reduce carbon production and move away from dirty fossil fuels and transition America to clean, renewable energy alternatives.",1192863471353958405,2019-11-08,17:56:28,repcardenas,2,1,4,2019-11-08 17:56:28
"I was committed to fighting climate crisis then, and I have never wavered on that commitment since being elected to Congress.",1192862751120605185,2019-11-08,17:53:36,repcardenas,1,1,2,2019-11-08 17:53:36
"During my time in the L.A. City Council, I spearheaded the efforts to increase the amount of electricity obtained from solar, wind and other renewable sources. In 2004, I proposed the Renewable Energy Portfolio that set goals for the city’s Department of Water and Power (LADWP).",1192862750160101377,2019-11-08,17:53:36,repcardenas,1,0,0,2019-11-08 17:53:36
"While President Trump and his administration of climate deniers are risking the safety of our planet to help their rich friends and polluters increase profits, cities like Los Angeles are leading the charge in fight against #ClimateChange.",1192862749249933313,2019-11-08,17:53:36,repcardenas,1,0,0,2019-11-08 17:53:36
This is the kind of leadership we need across the country and I applaud my friend Mayor Eric Garcetti and the L.A. City Council on getting this massive renewable energy project done. https://www.dailynews.com/2019/11/06/green-energy-gets-a-jolt-after-l-a-city-council-approves-major-dwp-solar-project-agreement/ …,1192862748033466368,2019-11-08,17:53:36,repcardenas,2,2,6,2019-11-08 17:53:36
It's been over 200 days since the House passed the bipartisan Violence Against Women Reauthorization Act of 2019 (H.R. 1585). It’s time @SenateMajLdr  Mitch McConnell and the Senate pass this bill! #VAWA,1192555673894182912,2019-11-07,21:33:23,repcardenas,9,68,193,2019-11-07 21:33:23
"Join me for my 2019 Grant Workshop on Tuesday, November 19. Our guest presenters will cover the different types of federal grants you can apply for, share effective grant writing strategies, and answer questions on application processes. Space is limited so RSVP soon! pic.twitter.com/GjFq3SZxAR",1192530245045407744,2019-11-07,19:52:21,repcardenas,0,0,1,2019-11-07 19:52:21
"The U.S. Senate unanimously voted to pass the Preventing Animal Cruelty and Torture (PACT) Act on Tuesday, which will make animal cruelty a federal felony. Proud to be an original cosponsor of this commonsense, bipartisan bill that will protect animals from cruelty and abuse. pic.twitter.com/C5hr493GVe",1192247974623170560,2019-11-07,01:10:42,repcardenas,0,7,34,2019-11-07 01:10:42
"Learn about the resources available for veterans in the San Fernando Valley, and join us in honoring the servicemen and women who put their lives on the line to keep us safe at home. **Seats are limited.** RSVP by emailing Osvaldo.Ramirez@mail.house.gov pic.twitter.com/lv4hshuBdj",1192234401737953282,2019-11-07,00:16:46,repcardenas,0,0,1,2019-11-07 00:16:46
"On Monday, November 11, I will be holding my Veterans' Day Forum for the brave men and women who served our country in the United States Armed Forces and military families.",1192234394959990784,2019-11-07,00:16:45,repcardenas,1,0,4,2019-11-07 00:16:45
"Reach out to my communications director, Ahmed Elsayed. ahmed.elsayed@mail.house.gov",1192118415680528384,2019-11-06,16:35:53,repcardenas,1,0,0,2019-11-06 16:35:53
"11,000 scientists are sounding the alarm and warning the world of the ""untold suffering"" that will be caused by climate change, yet @realDonaldTrump and his team of climate deniers refuse to take this threat seriously. https://www.cnn.com/2019/11/05/world/climate-emergency-scientists-warning-intl-trnd/index.html …",1192115237903839232,2019-11-06,16:23:15,repcardenas,3,11,20,2019-11-06 16:23:15
"Sunday’s health fair was a success! Thank you to all the vendors and volunteers who gave up some of their Sunday to serve the people of the San Fernando Valley.

#TeamCardenas pic.twitter.com/uq14WEy18x",1191749437904883712,2019-11-05,16:09:42,repcardenas,3,1,6,2019-11-05 16:09:42
"My home state is literally on fire and President @realDonaldTrump is withdrawing the United States from the historic Paris climate agreement. 

What must happen before this administration finally accepts that CLIMATE CHANGE IS REAL?? https://twitter.com/kylegriffin1/status/1191456331384922113 …",1191468760982577152,2019-11-04,21:34:23,repcardenas,51,50,133,2019-11-04 21:34:23
"It's very concerning - but not at all surprising - that a foreign officer and public servant's job would be contingent on a tweet praising @realDonaldTrump. This is demoralizing, petty, and wrong. https://www.nbcnews.com/politics/trump-impeachment-inquiry/ousted-ukraine-ambassador-yovanovitch-says-she-was-told-tweet-praise-n1076156 …",1191438222703783937,2019-11-04,19:33:02,repcardenas,2,4,13,2019-11-04 19:33:02
"Hi Bill - please call my office and my team will assist you. 
Phone: (818) 221-3718",1191377936244510723,2019-11-04,15:33:29,repcardenas,1,0,0,2019-11-04 15:33:29
"Make sure you stop by the Health Fair happening now! 

Talk to healthcare experts about ACA enrollment and coverage options, and get a FREE health screening.  https://www.facebook.com/events/2493895907397710/?ti=icl …",1191046994741121024,2019-11-03,17:38:26,repcardenas,0,4,5,2019-11-03 17:38:26
"The catastrophic CA fires have secondary and tertiary consequences that often get overlooked. Farm workers are risking respiratory illness in order to provide for their families. If we don’t adress climate change NOW, these fires will become more frequent. https://www.nbcnews.com/news/latino/latino-farmworkers-face-serious-health-risks-due-california-s-wildfires-n1074691 …",1190767214091210754,2019-11-02,23:06:41,repcardenas,9,33,51,2019-11-02 23:06:41
"Open enrollment in the Healthcare Marketplace begins today!

Go to 👉  http://healthcare.gov  and make sure you #GetCovered. pic.twitter.com/kbUs8aw0UJ",1190340227123965952,2019-11-01,18:50:00,repcardenas,4,11,6,2019-11-01 18:50:00
The journey to the our border is long and dangerous. This altar was a reminder of the brave children and families who lost their lives seeking safety and freedom in America. https://thehill.com/latino/468320-hispanic-caucus-dedicates-day-of-the-dead-altar-to-migrants-who-died-in-us-custody …,1190328080277086209,2019-11-01,18:01:44,repcardenas,1,9,25,2019-11-01 18:01:44
"The #GOPTaxScam was a break for @realDonaldTrump's uber-rich friends, not working-class American families. 

End of tweet.",1190321793648791555,2019-11-01,17:36:45,repcardenas,3,6,16,2019-11-01 17:36:45
Praying for the victims of the shooting in Texas. This has to stop.,1167938942320033793,2019-08-31,23:15:17,repcardenas,2,6,19,2019-08-31 23:15:17
"56 years ago today, Dr. Martin Luther King Jr. led the March on Washington where he delivered his “I  Have a Dream” speech. As I reflect on the words of Dr. King, I’m reminded that we still have work to do.
“The arc of the moral universe is long, but it bends towards justice.” pic.twitter.com/sBBx3S5fP1",1166852814280302592,2019-08-28,23:19:24,repcardenas,2,1,10,2019-08-28 23:19:24
