tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
The passing of the Tax Cuts and Jobs Act has put America in a positive position to continue a strong economic push into 2019. https://www.google.com/amp/s/amp.usatoday.com/amp/2417937002 …,1078681607865651202,2018-12-28,15:58:30,jecrepublicans,0,2,1,2018-12-28 15:58:30
Merry Christmas and a happy New Year from the Joint Economic Committee! 🎄 pic.twitter.com/3VEuEimJYU,1077617468456292352,2018-12-25,17:30:00,jecrepublicans,0,0,3,2018-12-25 17:30:00
"A year ago today the Tax Cuts and Jobs Act was signed into law! #TCJA 

Since then:
✅ 2.3 million jobs created this year.
✅ Unemployment at historic lows.
✅ American wages are rising.",1076522761432920065,2018-12-22,17:00:01,jecrepublicans,0,2,3,2018-12-22 17:00:01
"The Tax Cuts and Job Act made important improvements in incentives to work and invest, which lead to higher productivity and ultimately higher long-term wage growth, employment, and economic growth. #TCJA #YearOfGrowth
 https://www.jec.senate.gov/public/_cache/files/a7907dab-e9f2-47cf-8a78-3167ea595a50/jec-report-on-tcja.pdf … pic.twitter.com/Vo4ynywwXV",1076247966019665921,2018-12-21,22:48:05,jecrepublicans,0,0,0,2018-12-21 22:48:05
Republican tax cut regulations are helping driving record-high optimism in the manufacturing industry. https://www.washingtonexaminer.com/business/optimism-among-us-manufacturers-at-record-high-heading-into-2019 …,1075880903241580544,2018-12-20,22:29:30,jecrepublicans,1,0,1,2018-12-20 22:29:30
So far this month American unemployment claims have dropped significantly! Showing signs that our labor market continues to go strong. https://www.reuters.com/article/us-usa-economy/us-weekly-jobless-claims-near-49-year-low-import-prices-fall-idUSKBN1OC1UV …,1073238189010313216,2018-12-13,15:28:18,jecrepublicans,0,0,0,2018-12-13 15:28:18
U.S. labor market is going strong! https://www.marketwatch.com/story/us-job-openings-rise-slight-to-just-over-7-million-and-remain-near-record-high-2018-12-10 …,1072500393219809280,2018-12-11,14:36:34,jecrepublicans,0,1,1,2018-12-11 14:36:34
"✅ 2.3 million jobs created this year.
✅ Unemployment at historic lows.
✅ American wages are rising.
#JobsReport pic.twitter.com/OAsjUaMnjn",1071090852678811648,2018-12-07,17:15:33,jecrepublicans,1,5,5,2018-12-07 17:15:33
"STATEMENT: Joint Economic Committee Chairman @RepErikPaulsen, R-Minn., welcomed the positive November jobs report released on Friday. #jobsreport",1071066938556727296,2018-12-07,15:40:32,jecrepublicans,0,0,0,2018-12-07 15:40:32
"""Private-sector employment stayed strong in November, as employers added 179,000 jobs."" https://www.marketwatch.com/story/us-adds-179000-private-sector-jobs-in-november-adp-2018-12-06 …",1070705044763361285,2018-12-06,15:42:30,jecrepublicans,0,0,0,2018-12-06 15:42:30
"Private Sector Employment Increased by 179,000 Jobs in November! 🔺 pic.twitter.com/1Cr1bnPJqb",1070705042083188736,2018-12-06,15:42:29,jecrepublicans,1,2,2,2018-12-06 15:42:29
"""Tax competition is working. When the U.S. cut our corporate rate down to 21 percent, the rest of the world sat up and took notice.” https://www.washingtonexaminer.com/opinion/on-gm-plant-closures-sherrod-brown-is-complaining-about-something-thats-already-been-fixed …",1070397777950269440,2018-12-05,19:21:31,jecrepublicans,0,1,0,2018-12-05 19:21:31
"Due to recent events, the Joint Economic Committee is working to reschedule its Wednesday hearing with Chairman Jerome Powell of the Federal Reserve. Please stay tuned for updates.  https://www.jec.senate.gov/public/index.cfm/hearings-calendar?ID=DF4D1627-B66F-4630-8E7C-A47C02B75493 …",1069717875974393856,2018-12-03,22:19:50,jecrepublicans,0,0,0,2018-12-03 22:19:50
