tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
Las políticas de asilo del presidente son un desastre y deben terminar. https://twitter.com/UniPolitica/status/1218266543752196097 …,1218273945033543680,2020-01-17,20:48:37,repfilemonvela,3,4,13,2020-01-17 20:48:37
"""I want to recognize the efforts of the volunteers in my community for rising to the occasion, through their own resolve, to provide a glimmer of hope and humanity for asylum seekers."" #TeamBrownsville, @CCharitiesUSA Sister Norma, @TXCivilRights, @ACLUTx, ProBAR, & @AngryTiasRGV pic.twitter.com/dWS7NBOUHE",1218267214412963840,2020-01-17,20:21:52,repfilemonvela,5,14,36,2020-01-17 20:21:52
The law before Donald Trump's #RemainInMexico policy allowed these families to wait in the United States for their court dates. Now they are forced to wait here. pic.twitter.com/bZQm9HLAQ7,1218208522753781761,2020-01-17,16:28:39,repfilemonvela,0,18,25,2020-01-17 16:28:39
These are families and children making the dangerous journey to our border asking for our help. A perilous journey that they do not make lightly. The U.S. is their only hope for safety from these dire conditions. pic.twitter.com/mzVPmlRfak,1218208510443446272,2020-01-17,16:28:36,repfilemonvela,2,16,31,2020-01-17 16:28:36
"These women are Mothers, Sisters, Daughters, Wives. They are Human-Beings trying to escape rape, assault, and kidnapping. That is who Trump is denying asylum to and forcing to #RemainInMexico in tents for months on end. pic.twitter.com/gBqDCeEqap",1218208495696302082,2020-01-17,16:28:33,repfilemonvela,2,28,40,2020-01-17 16:28:33
"#MPP makes it nearly impossible for those seeking asylum to migrate legally. It is designed to deny families fleeing persecution, violence, and death refuge in the U.S. They cannot #RemainInMexico & they cannot just return to their home countries & be persecuted. pic.twitter.com/vRkEkXTvFe",1218208482928791557,2020-01-17,16:28:30,repfilemonvela,6,32,51,2020-01-17 16:28:30
"Today my colleagues join me in my hometown of Brownsville, TX. Currently, the #DemsAtTheBorder are hearing from advocates fighting everyday to combat the inhumane conditions @POTUS #RemainInMexico policy has caused. Later today they will witness that anguish firsthand. pic.twitter.com/K8Zy8jYCah",1218191314342248448,2020-01-17,15:20:16,repfilemonvela,27,40,83,2020-01-17 15:20:16
Texans of all ages should feel confident in their rights as workers. I will continue to advocate and fight against age discrimination so that all in the workplace are treated equally. https://twitter.com/AARPTX/status/1217880117504094209 …,1217903732593188864,2020-01-16,20:17:32,repfilemonvela,0,2,3,2020-01-16 20:17:32
This morning I met with @utsystem Chancellor @jbmilliken and Regent Dr. Nolan Perez. We discussed the great work being done at @utrgv and ways we can continue to work together to support the students and faculty at UTRGV pic.twitter.com/IP4kilkVYl,1217856670648426499,2020-01-16,17:10:31,repfilemonvela,2,6,28,2020-01-16 17:10:31
"Great listening to Fmr. Sec. @micheleflournoy discuss China's growing threat. It's clear America needs to: Build global alliances vs. challenge them, and foster stronger partnerships within research, development, & STEM to maintain innovation. This is a race we must and can win. https://twitter.com/HASCDemocrats/status/1217448814849728513 …",1217845101738823688,2020-01-16,16:24:33,repfilemonvela,1,1,5,2020-01-16 16:24:33
REMINDER: Next week I am hosting a series of Veteran Pinning Ceremonies to Honor Vietnam War Veterans. If you or someone you know would like to be honored please sign up on my website https://vela.house.gov/vietnam-war-50th-commemoration-lapel-pinning-ceremony-sign …,1217577542837833738,2020-01-15,22:41:22,repfilemonvela,0,3,6,2020-01-15 22:41:22
"🚨 Today and tomorrow in Alice, TX 🚨 The Corpus Christi Vet Center is scheduled to take the Mobile Vet Center to 1st United Methodist Church 111 N. Adams St. Alice, TX 78332 more info on flyers! pic.twitter.com/VOYxZf8a0x",1217563547934302209,2020-01-15,21:45:45,repfilemonvela,0,4,5,2020-01-15 21:45:45
"I have seen firsthand how this policy puts some of the most vulnerable among us in dangerous, and even deadly, settings. Later this week, I will lead a 19-Member delegation to Matamoros, Mexico to continue to bring light to the inhumanity of this policy. #EndMPP https://twitter.com/camiloreports/status/1217178986188623872 …",1217546503893528576,2020-01-15,20:38:02,repfilemonvela,3,12,32,2020-01-15 20:38:02
"Land that has been protected by @USFWS for decades is being threatened by @POTUS. Construction of a wall in the Lower RGV National Wildlife Refuge could impact 8,839 acres of native habitat and, more critically, the wildlife that live in them. #ProtectWildlife > building a wall https://twitter.com/NPR/status/1217193447607676929 …",1217482476295159809,2020-01-15,16:23:36,repfilemonvela,4,6,13,2020-01-15 16:23:36
"¡Hagamos que Tejas cuente! La información generada por el censo se utiliza para determinar cómo se distribuyen + $675 mil millones en fondos federales a las comunidades locales para servicios e infraestructura incluyendo atención médica, trabajos, escuelas, carreteras y negocios. pic.twitter.com/lRLTrZ5GPh",1217452831508172800,2020-01-15,14:25:48,repfilemonvela,2,2,3,2020-01-15 14:25:48
"Let’s make Texas count! #Census2020 data is used to determine how over $675 billion in federal funds are distributed back to states & local communities every year for services & infrastructure, such-as health care, jobs, schools, roads & businesses #UnitedWeCount #UnidosContamos pic.twitter.com/vz6SmxBhKB",1217452580982415360,2020-01-15,14:24:49,repfilemonvela,3,4,10,2020-01-15 14:24:49
This is not who we are as Texans. This is not who we are as Americans.  ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀  ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ #RefugeesWelcome https://twitter.com/TexasTribune/status/1215998824659005441 …,1217194030146244610,2020-01-14,21:17:25,repfilemonvela,5,15,40,2020-01-14 21:17:25
#EndMPP https://twitter.com/HouseJudiciary/status/1217118973029965824 …,1217137756415188992,2020-01-14,17:33:49,repfilemonvela,1,4,5,2020-01-14 17:33:49
Start thinking about making the switch to a REAL ID card. October will be here before you know it! More info below ⬇️⬇️⬇️ https://twitter.com/DHSgov/status/1216757562491768832 …,1217132773724565505,2020-01-14,17:14:01,repfilemonvela,0,2,6,2020-01-14 17:14:01
If you are planning on visiting Goliad State Park be sure to check out the restored El Camino Real de los Tejas Visitors Center. There you can begin your journey exploring pathways and trade routes dating back to the 1600's #TXStateParks https://twitter.com/TexasHighways/status/1213915321259765760 …,1217127435277414401,2020-01-14,16:52:48,repfilemonvela,0,1,2,2020-01-14 16:52:48
"Millions of Americans live with a pre-existing condition – including 11,579,100 right here in Texas. Thanks to ACA, they’re protected from discrimination – but that will go away if Republicans win their anti-health care lawsuit. #ProtectOurCare pic.twitter.com/ltNCK7YFeW",1216814316235694080,2020-01-13,20:08:34,repfilemonvela,2,2,7,2020-01-13 20:08:34
Access to adequate nutrition is a basic human right. I am alarmed by the @USDA proposed SNAP benefit changes that would hinder our veterans and their families access to this essential resource. https://twitter.com/VetAffairsDems/status/1215684654440820736 …,1215765236189483010,2020-01-10,22:39:54,repfilemonvela,3,1,0,2020-01-10 22:39:54
"Signing up for an individual account with the Social Security Administration is easy and can be useful to keep track of benefits contributed; check applications or get a replacement card.

 https://www.ssa.gov/myaccount/ ",1215695747796164608,2020-01-10,18:03:47,repfilemonvela,1,1,2,2020-01-10 18:03:47
Today is #LawEnforcementAppreciationDay. Thank you to the brave men and women of #TX34 who serve and protect us every day! #LEAD2020 pic.twitter.com/LwWiFTzcPc,1215332941603180544,2020-01-09,18:02:07,repfilemonvela,0,3,6,2020-01-09 18:02:07
SpaceX Vendor Fair is happening TODAY! https://twitter.com/BTxRGV/status/1215257079864352770 …,1215329754146050050,2020-01-09,17:49:27,repfilemonvela,0,2,6,2020-01-09 17:49:27
"Killing Soleimani was nothing more than one madman killing another madman and making the world less safe. @POTUS @realDonaldTrump
#Iran #NoWarWithIran #TrumpsWarOfMassDistraction #trump #POTUS",1215306403931414528,2020-01-09,16:16:40,repfilemonvela,12,11,35,2020-01-09 16:16:40
"Happy New Year to you and your loved ones!  As we enter this new year and new decade, I hope you will enjoy the time with friends and family, and build on the goals you would like to see in 2020! pic.twitter.com/LkUU46qorR",1212436267817934848,2020-01-01,18:11:46,repfilemonvela,0,2,21,2020-01-01 18:11:46
"Thank you to the farmers from Bee and San Patricio County for making time to meet with me. Also thank you to Jeff Nunley, Executive Director of South Texas Cotton & Grain Association, as well as San Patricio County…  https://www.instagram.com/p/B1xBkjEnL3y/?igshid=1votf5fv1t7hk …",1167214524132446208,2019-08-29,23:16:43,repfilemonvela,2,0,10,2019-08-29 23:16:43
"Happy Women’s Equality Day! 99 years ago today the 19th amendment to the constitution went into effect, giving women the right to vote. 
.
.
.
.
.

#womenempowerment #tx34 #tx34forward #womensequalityday…  https://www.instagram.com/p/B1pOWWTHSjv/?igshid=1wb4oh43re81r …",1166116723302400000,2019-08-26,22:34:26,repfilemonvela,5,1,6,2019-08-26 22:34:26
The struggles that farmers and ranchers are facing have made it abundantly clear why farm safety net programs are so important to keeping our food supply safe. A strong ag economy means a strong American economy.,1141724031487553542,2019-06-20,15:06:35,repfilemonvela,3,3,9,2019-06-20 15:06:35
"#OnThisDay on June 19, 1865, General Gordon Granger rode into Galveston, Texas, and announced that slaves were now free. Since then, June 19th has been celebrated as #Juneteenth across the United States. #TodayIsJuneteenth pic.twitter.com/3IeyJSAQQY",1141407776897413120,2019-06-19,18:09:55,repfilemonvela,1,4,10,2019-06-19 18:09:55
"Attention senior citizens in Kleberg county- due to intense heat conditions and power outages, Judge Madrid is opening a ""chill zone"" for those to come & relax in the air conditioning along with free meals and transportation. Please call David Garcia at 361-228-1892 for details.",1137043210927267842,2019-06-07,17:06:41,repfilemonvela,2,3,5,2019-06-07 17:06:41
Dreamers & TPS holders are living at risk of being removed from the only communities they know as home. House Democrats are close to passing a bill to protect them and their families. #DreamAndPromiseNow #HR6,1135899268152209409,2019-06-04,13:21:04,repfilemonvela,5,25,50,2019-06-04 13:21:04
Gutierrez’s willingness to pay a ransom is exactly why it was time for him to go. https://twitter.com/thehill/status/1079159389620183041 …,1079197465780412417,2018-12-30,02:08:21,repfilemonvela,7,11,37,2018-12-30 02:08:21
"McCaskill’s comments are condescendingly racist. Not only that, she was a Trump Wall supporter - Good Riddance! https://twitter.com/AOC/status/1079083478510116869 …",1079185224641249280,2018-12-30,01:19:42,repfilemonvela,32,52,170,2018-12-30 01:19:42
"Next Thursday, Democrats will take over the house and I know that we will promptly reopen the government.",1078753566754521088,2018-12-28,20:44:27,repfilemonvela,5,10,42,2018-12-28 20:44:27
